,preco_imov,id_imov,cidade,endereco,titulo_imov,vaga,banheiro,etc_apart,condominio,iptu
0,R$ 330.000,Imóvel SZI8AW,Apartamento em São Paulo,Rua João Simões de Souza,"Apartamento à venda em Vila Andrade com 48 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Vista da Sala,R$ 400/mês,Isento
0,R$ 1.280.000,Imóvel B8I7X4,Apartamento em São Paulo,Rua Cônego Eugênio Leite,"Apartamento à venda em Pinheiros com 105 m², 2 quartos, 2 vagas",2 vagas,2 Banheiros,Chuveiro,R$ 1.000/mês,R$ 3.000/ano
0,R$ 310.000,Imóvel 1YFLC51,Apartamento em São Paulo,Rua Francisco Luíz de Souza Júnior,"Apartamento à venda em Barra Funda com 43 m², 2 quartos, 2 suítes",Vagas,Mobiliado,Indisponivel,R$ 350/mês,Isento
0,R$ 599.000,Imóvel EX21HQ,Apartamento em São Paulo,Rua David Matarasso,"Apartamento à venda em Vila Sônia com 63 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Vista da Sala,R$ 500/mês,R$ 20/mês
0,R$ 630.000,Imóvel NORTVR,Apartamento em São Paulo,Rua Teodoro Sampaio,"Apartamento à venda em Pinheiros com 40 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 1.205/mês,R$ 228/ano
0,R$ 1.580.000,Imóvel 189SGKF,Apartamento em São Paulo,Alameda Joaquim Eugênio de Lima,"Apartamento à venda em Jardim Paulistano com 104 m², 2 quartos, 1 suíte, 2 vagas",2 vagas,3 Banheiros,Vista emparedada,R$ 1.400/mês,R$ 457/mês
0,R$ 639.000,Imóvel 1UWI017,Apartamento em São Paulo,Rua Cajaíba,"Apartamento à venda em Sumaré com 42 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 800/mês,R$ 35/mês
0,R$ 593.000,Imóvel HO9LO8,Apartamento em São Paulo,Rua Adelino de Almeida Castilho,"Apartamento à venda em Tatuapé com 69 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Vista da Sala,R$ 500/mês,Isento
0,R$ 453.000,Imóvel 1FY6RLF,Apartamento em São Paulo,Avenida Brigadeiro Luís Antônio,"Apartamento à venda em Jardim Paulista com 37 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 1.550/mês,R$ 182/mês
0,R$ 375.000,Imóvel 1LQJL9F,Apartamento em São Paulo,Avenida Jamaris,"Apartamento à venda em Moema Índios com 28 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 980/mês,R$ 169/mês
0,R$ 319.149,Imóvel 1MFK1AL,Apartamento em São Paulo,Avenida Condessa Elizabeth de Robiano,"Apartamento à venda em Penha com 54 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 480/mês,R$ 95/mês
0,R$ 560.000,Imóvel 11GDL6Y,Apartamento em São Paulo,Avenida Professor Luiz Ignácio Anhaia Mello,"Apartamento à venda em São Lucas com 66 m², 3 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Vista da Sala,R$ 414/mês,R$ 181/mês
0,R$ 480.000,Imóvel 1WM4LEP,Apartamento em São Paulo,Rua das Giestas,"Apartamento à venda em Vila Prudente com 60 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Vista da Sala,R$ 505/mês,R$ 600/ano
0,R$ 780.000,Imóvel 1HPSE1L,Apartamento em São Paulo,Rua Catulo da Paixão Cearense,"Apartamento à venda em Saúde com 72 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Posição da unidade,R$ 850/mês,R$ 157/mês
0,R$ 960.000,Imóvel JRTIKM,Apartamento em São Paulo,Rua Filipinas,"Apartamento à venda em Alto da Lapa com 80 m², 2 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Lavabo,R$ 742/mês,R$ 300/mês
0,R$ 426.000,Imóvel 12RXR16,Apartamento em São Paulo,Rua da Consolação,"Apartamento à venda em Jardim América com 27 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 600/mês,Isento
0,R$ 1.171.000,Imóvel 1SCOI78,Apartamento em São Paulo,Rua das Flechas,"Apartamento à venda em Cidade Ademar com 90 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Vista da Sala,R$ 699/mês,R$ 300/mês
0,R$ 650.000,Imóvel 1TTUJRX,Apartamento em São Paulo,Rua Natingui,"Apartamento à venda em Vila Madalena com 42 m², 1 quarto, 1 suíte, 1 vaga",1 Banheiro,Mobiliado,Chuveiro,R$ 590/mês,R$ 238/ano
0,R$ 345.000,Imóvel 1FT5ACG,Apartamento em São Paulo,Rua Ribeirópolis,"Apartamento à venda em São Lucas com 44 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 300/mês,Isento
0,R$ 980.000,Imóvel TUKFIL,Apartamento em São Paulo,Rua Ipiranga,"Apartamento à venda em Campo Belo com 86 m², 2 quartos, 2 suítes, 2 vagas",2 vagas,3 Banheiros,Lavabo,R$ 800/mês,R$ 275/mês
0,R$ 1.045.000,Imóvel 3Z8P7J,Apartamento em São Paulo,Avenida Macuco,"Apartamento à venda em Moema Pássaros com 63 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Vista da Sala,R$ 1.189/mês,R$ 277/mês
0,R$ 518.300,Imóvel 5D7ZCJ,Apartamento em São Paulo,Rua Hassib Mofarrej,"Apartamento à venda em Vila Leopoldina com 35 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 350/mês,R$ 0/mês
0,R$ 500.000,Imóvel P6RWDQ,Apartamento em São Paulo,Avenida Pompéia,"Apartamento à venda em Vila Romana com 34 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 400/mês,Isento
0,R$ 420.000,Imóvel 81F0XE,Apartamento em São Paulo,Avenida Brigadeiro Luís Antônio,"Apartamento à venda em Paraíso com 33 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 648/mês,R$ 54/mês
0,R$ 600.000,Imóvel AWLQOK,Apartamento em São Paulo,Rua Bela Cintra,"Apartamento à venda em Bela Vista com 43 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 660/mês,R$ 660/mês
0,R$ 750.000,Imóvel CW58SR,Apartamento em São Paulo,Rua Clodomiro Amazonas,"Apartamento à venda em Vila Olímpia com 72 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Chuveiro,R$ 810/mês,R$ 210/mês
0,R$ 667.000,Imóvel 1DAJQAI,Apartamento em São Paulo,Rua Vigário Albernaz,"Apartamento à venda em Cursino com 70 m², 2 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Indisponivel,R$ 660/mês,R$ 100/ano
0,R$ 985.000,Imóvel O2YR0A,Apartamento em São Paulo,Rua Ministro Ferreira Alves,"Apartamento à venda em Perdizes com 72 m², 3 quartos, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 600/mês,R$ 255/ano
0,R$ 620.000,Imóvel Z4BSPW,Apartamento em São Paulo,Rua Doutor Miranda de Azevedo,"Apartamento à venda em Vila Romana com 67 m², 2 quartos, 2 vagas",2 vagas,2 Banheiros,Chuveiro,R$ 920/mês,R$ 166/mês
0,R$ 480.000,Imóvel 1AMXDUK,Apartamento em São Paulo,Rua Itararé,"Apartamento à venda em Bela Vista com 40 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 590/mês,R$ 55/mês
0,R$ 371.000,Imóvel DGYWCD,Apartamento em São Paulo,Rua Alexandre Benois,"Apartamento à venda em Vila Andrade com 53 m², 2 quartos, 2 vagas",2 vagas,1 Banheiro,Chuveiro,R$ 550/mês,R$ 96/mês
0,R$ 350.000,Imóvel DHX31G,Apartamento em São Paulo,Rua Pindamonhangaba,"Apartamento à venda em Vila Prudente com 50 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 450/mês,Isento
0,R$ 710.000,Imóvel 1LYG9S5,Apartamento em São Paulo,Rua Castilho,"Apartamento à venda em Brooklin com 45 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Vista da Sala,R$ 585/mês,R$ 27/mês
0,R$ 415.000,Imóvel 7MLXJ1,Apartamento em São Paulo,Rua Ibitirama,"Apartamento à venda em Vila Prudente com 56 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Vista da Sala,R$ 380/mês,R$ 1/ano
0,R$ 1.100.000,Imóvel 1HSQHMD,Apartamento em São Paulo,Avenida Marquês de São Vicente,"Apartamento à venda em Barra Funda com 103 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,3 Banheiros,Lavabo,R$ 1.000/mês,R$ 250/mês
0,R$ 425.000,Imóvel 1M58VP4,Apartamento em São Paulo,Alameda Santos,"Apartamento à venda em Paraíso com 31 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 1.300/mês,R$ 380/mês
0,R$ 910.000,Imóvel VLE37B,Apartamento em São Paulo,Rua Diana,"Apartamento à venda em Perdizes com 74 m², 2 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Lavabo,R$ 1.071/mês,R$ 257/mês
0,R$ 1.120.000,Imóvel VK8KQ3,Apartamento em São Paulo,Rua Duílio,"Apartamento à venda em Lapa com 94 m², 2 quartos, 1 suíte, 2 vagas",2 vagas,4 Banheiros,Lavabo,R$ 800/mês,R$ 5.300/ano
0,R$ 750.000,Imóvel 3OPVYQ,Apartamento em São Paulo,Rua Canário,"Apartamento à venda em Moema Pássaros com 57 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 600/mês,R$ 1.098/ano
0,R$ 350.000,Imóvel FW7MO8,Apartamento em São Paulo,Rua Taguá,"Apartamento à venda em Liberdade com 34 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Vista emparedada,R$ 570/mês,R$ 82/mês
0,R$ 1.280.000,Imóvel HL7TLZ,Apartamento em São Paulo,Rua Cayowaá,"Apartamento à venda em Sumaré com 67 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,3 Banheiros,Indisponivel,R$ 650/mês,R$ 293/ano
0,R$ 645.000,Imóvel BOZF7I,Apartamento em São Paulo,Rua Trajano Reis,"Apartamento à venda em Vila Sônia com 84 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,3 Banheiros,Lavabo,R$ 900/mês,R$ 45/mês
0,R$ 460.000,Imóvel RCWW30,Apartamento em São Paulo,Rua Luís Góis,"Apartamento à venda em Bosque da Saúde com 37 m², 1 quarto, 1 vaga",1 vaga,2 Banheiros,Lavabo,R$ 560/mês,R$ 330/ano
0,R$ 450.000,Imóvel 9NYCXB,Apartamento em São Paulo,Rua Ibitirama,"Apartamento à venda em Vila Prudente com 55 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Lavabo,R$ 300/mês,R$ 4/mês
0,R$ 409.900,Imóvel BPYHM2,Apartamento em São Paulo,Rua Ibitirama,"Apartamento à venda em Vila Prudente com 55 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Lavabo,R$ 450/mês,R$ 300/ano
0,R$ 1.150.000,Imóvel 19LX6XT,Apartamento em São Paulo,Rua Arizona,"Apartamento à venda em Brooklin com 74 m², 2 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Indisponivel,R$ 1.100/mês,R$ 396/mês
0,R$ 720.000,Imóvel 1HNAYEM,Apartamento em São Paulo,Rua Adalberto Kemeny,"Apartamento à venda em Barra Funda com 66 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Lavabo,R$ 750/mês,R$ 166/mês
0,R$ 850.000,Imóvel 1B0BOD3,Apartamento em São Paulo,Avenida Mofarrej,"Apartamento à venda em Vila Leopoldina com 69 m², 1 quarto, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Lavabo,R$ 600/mês,R$ 39/mês
0,R$ 765.000,Imóvel LWQH3X,Apartamento em São Paulo,Rua Sebastião Bach,"Apartamento à venda em Vila Leopoldina com 65 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,3 Banheiros,Indisponivel,R$ 450/mês,R$ 287/ano
0,R$ 315.000,Imóvel 1F6NSXN,Apartamento em São Paulo,Rua Frei Duarte Jorge de Mendonça,"Apartamento à venda em Vila Andrade com 32 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 500/mês,R$ 100/ano
0,R$ 595.000,Imóvel 1VI4YO6,Apartamento em São Paulo,Rua Retiro,"Apartamento à venda em Tatuapé com 69 m², 3 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Vista da Sala,R$ 525/mês,R$ 134/mês
0,R$ 1.260.000,Imóvel 1YGCSV5,Apartamento em São Paulo,Rua Almeida Torres,"Apartamento à venda em Aclimação com 76 m², 2 quartos, 2 suítes, 2 vagas",2 vagas,3 Banheiros,Lavabo,R$ 600/mês,R$ 3.000/ano
0,R$ 745.000,Imóvel 1NLPQBO,Apartamento em São Paulo,Avenida Lacerda Franco,"Apartamento à venda em Aclimação com 56 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Lavabo,R$ 700/mês,R$ 2.000/ano
0,R$ 190.000,Imóvel HK6RVG,Apartamento em São Paulo,Avenida Otacílio Tomanik,"Apartamento à venda em Rio Pequeno com 29 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 350/mês,R$ 150/mês
0,R$ 450.000,Imóvel 71VHAU,Apartamento em São Paulo,Rua Maria Daffre,"Apartamento à venda em Vila Prudente com 50 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Vista da Sala,R$ 450/mês,Isento
0,R$ 309.000,Imóvel DNBQ2L,Apartamento em São Paulo,Rua Bruno Cavalcanti Feder,"Apartamento à venda em Vila Prudente com 47 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 350/mês,R$ 127/mês
0,R$ 990.000,Imóvel 1QZAA2W,Apartamento em São Paulo,Alameda Joaquim Eugênio de Lima,"Apartamento à venda em Jardim Paulistano com 82 m², 2 quartos, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 1.307/mês,R$ 237/ano
0,R$ 750.000,Imóvel 464NQ5,Apartamento em São Paulo,Avenida Raimundo Pereira de Magalhães,"Apartamento à venda em Lapa com 66 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 578/mês,R$ 744/ano
0,R$ 890.000,Imóvel 1YBOBNB,Apartamento em São Paulo,Rua Paulo Franco,"Apartamento à venda em Alto da Lapa com 94 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,3 Banheiros,Indisponivel,R$ 850/mês,R$ 26/ano
0,R$ 469.000,Imóvel 1XCYXLX,Apartamento em São Paulo,Rua Catuti,"Apartamento à venda em Vila Andrade com 60 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 650/mês,Isento
0,R$ 569.000,Imóvel JI2Z84,Apartamento em São Paulo,Rua Cardeal Arcoverde,"Apartamento à venda em Pinheiros com 50 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 776/mês,R$ 51/mês
0,R$ 428.000,Imóvel D9Z1D0,Apartamento em São Paulo,Avenida Sebastião Henriques,"Apartamento à venda em Limão com 65 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Posição da unidade,R$ 580/mês,Isento
0,R$ 770.000,Imóvel 7B60NP,Apartamento em São Paulo,Rua Casa do Ator,"Apartamento à venda em Vila Olímpia com 72 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 852/mês,R$ 100/ano
0,R$ 480.000,Imóvel 1PFX4AN,Apartamento em São Paulo,Rua Paulistânia,"Apartamento à venda em Vila Madalena com 31 m², 1 quarto",1 Banheiro,"Metrô próximo
estação a 120m",Indisponivel,R$ 480/mês,R$ 70/ano
0,R$ 540.000,Imóvel 176QJOA,Apartamento em São Paulo,Avenida Diógenes Ribeiro de Lima,"Apartamento à venda em Alto da Lapa com 42 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 680/mês,R$ 35/ano
0,R$ 390.000,Imóvel PRJLQX,Apartamento em São Paulo,Rua Visconde de Balsemão,"Apartamento à venda em Vila Formosa com 61 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Vista da Sala,R$ 560/mês,R$ 139/mês
0,R$ 742.000,Imóvel C3SQMP,Apartamento em São Paulo,Avenida Marquês de São Vicente,"Apartamento à venda em Barra Funda com 70 m², 3 quartos, 1 vaga",1 vaga,1 Banheiro,Vista da Sala,R$ 950/mês,R$ 2.150/ano
0,R$ 375.000,Imóvel XQJCQM,Apartamento em São Paulo,Rua Alencar Araripe,"Apartamento à venda em Sacomã com 60 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Chuveiro,R$ 360/mês,R$ 29/mês
0,R$ 1.000.000,Imóvel 17PQNI7,Apartamento em São Paulo,Rua Monte Aprazível,"Apartamento à venda em Moema Pássaros com 60 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 800/mês,R$ 207/mês
0,R$ 790.000,Imóvel 130IJL6,Apartamento em São Paulo,Rua Alves Guimarães,"Apartamento à venda em Vila Madalena com 44 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Lavabo,R$ 650/mês,R$ 120/mês
0,R$ 478.000,Imóvel 1OEWE6Q,Apartamento em São Paulo,Rua Castelhano,"Apartamento à venda em Vila Andrade com 50 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Lavabo,R$ 478/mês,R$ 98/mês
0,R$ 399.300,Imóvel 1C2JL11,Apartamento em São Paulo,Avenida Vila Ema,"Apartamento à venda em São Lucas com 70 m², 3 quartos, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 500/mês,R$ 200/ano
0,R$ 320.000,Imóvel 1KF8VJL,Apartamento em São Paulo,Rua Salto,"Apartamento à venda em Paraíso com 55 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Vista da Sala,R$ 1.040/mês,R$ 430/ano
0,R$ 385.000,Imóvel 1OMRM7B,Apartamento em São Paulo,Rua Engenheiro Bianor,"Apartamento à venda em Butantã com 28 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Vista da Sala,R$ 400/mês,Isento
0,R$ 1.400.000,Imóvel PU0TH0,Apartamento em São Paulo,Rua Capitão Macedo,"Apartamento à venda em Vila Mariana com 84 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Lavabo,R$ 840/mês,R$ 480/mês
0,R$ 950.000,Imóvel 1JJFDHX,Apartamento em São Paulo,Rua Sérgio Tomás,"Apartamento à venda em Bom Retiro com 100 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,4 Banheiros,Lavabo,R$ 831/mês,R$ 292/mês
0,R$ 750.000,Imóvel 1PSBYUD,Apartamento em São Paulo,Rua Castro Alves,"Apartamento à venda em Aclimação com 60 m², 1 quarto, 2 vagas",2 vagas,1 Banheiro,Posição da unidade,R$ 700/mês,R$ 320/mês
0,R$ 316.800,Imóvel 16TJNL2,Apartamento em São Paulo,Rua Vicente Ferreira Leite,"Apartamento à venda em Limão com 45 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 450/mês,Isento
0,R$ 420.000,Imóvel CA17UU,Apartamento em São Paulo,Rua Castelhano,"Apartamento à venda em Vila Andrade com 49 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Lavabo,R$ 490/mês,Isento
0,R$ 352.000,Imóvel RMAA7T,Apartamento em São Paulo,Rua Bruno Cavalcanti Feder,"Apartamento à venda em Vila Prudente com 47 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 360/mês,R$ 1.385/ano
0,R$ 795.000,Imóvel ORYAU,Apartamento em São Paulo,Rua João Pais,"Apartamento à venda em Santo Amaro com 75 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Chuveiro,R$ 600/mês,R$ 100/mês
0,R$ 640.000,Imóvel GETQV6,Apartamento em São Paulo,Rua Comendador Miguel Calfat,"Apartamento à venda em Vila Olímpia com 45 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 837/mês,R$ 35/mês
0,R$ 528.000,Imóvel FZVLV8,Apartamento em São Paulo,Rua Professor Carlos de Carvalho,"Apartamento à venda em Itaim Bibi com 38 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 442/mês,R$ 9/mês
0,R$ 575.000,Imóvel 1GDHAZ9,Apartamento em São Paulo,Rua Bela Cintra,"Apartamento à venda em Jardim América com 60 m², 1 quarto",1 Banheiro,"Portaria
24h",Lavabo,R$ 500/mês,Isento
0,R$ 1.300.000,Imóvel 1H7J734,Apartamento em São Paulo,Rua Carlos Weber,"Apartamento à venda em Vila Leopoldina com 103 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,4 Banheiros,Indisponivel,R$ 900/mês,R$ 250/ano
0,R$ 850.000,Imóvel Z46K3V,Apartamento em São Paulo,Rua Diana,"Apartamento à venda em Perdizes com 65 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Posição da unidade,R$ 767/mês,R$ 154/mês
0,R$ 460.000,Imóvel TTRRUV,Apartamento em São Paulo,Rua Doutor Martins de Oliveira,"Apartamento à venda em Vila Sônia com 64 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Vista da Sala,R$ 689/mês,R$ 79/mês
0,R$ 500.000,Imóvel 1AKAVJQ,Apartamento em São Paulo,Rua Angá,"Apartamento à venda em Vila Formosa com 56 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Vista da Sala,R$ 350/mês,R$ 560/mês
0,R$ 280.000,Imóvel TUTXPR,Apartamento em São Paulo,Rua Ribeirópolis,"Apartamento à venda em São Lucas com 44 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Vista da Sala,R$ 400/mês,R$ 92/mês
0,R$ 499.000,Imóvel CIO3B,Apartamento em São Paulo,Avenida Santa Marina,"Apartamento à venda em Barra Funda com 61 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Vista da Sala,R$ 420/mês,R$ 15/mês
0,R$ 636.000,Imóvel 344L18,Apartamento em São Paulo,Rua General Chagas Santos,"Apartamento à venda em Saúde com 60 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Vista da Sala,R$ 564/mês,R$ 149/mês
0,R$ 640.000,Imóvel 1OPU0TJ,Apartamento em São Paulo,Rua Jacofer,"Apartamento à venda em Limão com 60 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Vista da Sala,R$ 492/mês,Isento
0,R$ 795.000,Imóvel 1BZAZE9,Apartamento em São Paulo,Avenida Cidade Jardim,"Apartamento à venda em Itaim Bibi com 40 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 750/mês,R$ 251/mês
0,R$ 385.000,Imóvel ATT8JI,Apartamento em São Paulo,Rua Frederico Abranches,"Apartamento à venda em Campos Elísios com 38 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 600/mês,R$ 21/mês
0,R$ 800.000,Imóvel 4MDTHC,Apartamento em São Paulo,Rua Diana,"Apartamento à venda em Perdizes com 65 m², 2 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Posição da unidade,R$ 850/mês,R$ 150/mês
0,R$ 1.190.000,Imóvel UZ9H41,Apartamento em São Paulo,Rua Pais Leme,"Apartamento à venda em Pinheiros com 70 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Chuveiro,R$ 1.050/mês,R$ 252/mês
0,R$ 960.000,Imóvel 1AWNEMC,Apartamento em São Paulo,Rua Carvalho de Freitas,"Apartamento à venda em Vila Andrade com 97 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Lavabo,R$ 820/mês,R$ 1.900/ano
0,R$ 375.000,Imóvel XHFGXC,Apartamento em São Paulo,Rua das Cobeias,"Apartamento à venda em Vila Prudente com 53 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 360/mês,Isento
0,R$ 530.000,Imóvel 19X3F0A,Apartamento em São Paulo,Avenida Santa Marina,"Apartamento à venda em Barra Funda com 62 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Vista da Sala,R$ 413/mês,R$ 10/mês
0,R$ 540.000,Imóvel 1YOY6GO,Apartamento em São Paulo,Rua Dona Maria Cândida de Lima,"Apartamento à venda em São Lucas com 75 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Chuveiro,R$ 450/mês,R$ 39/mês
0,R$ 680.000,Imóvel WNJ9ND,Apartamento em São Paulo,Rua Comendador Miguel Calfat,"Apartamento à venda em Vila Olímpia com 50 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 977/mês,R$ 221/mês
0,R$ 480.082,Imóvel 1VPGFXQ,Apartamento em São Paulo,Praça Benedito Calixto,"Apartamento à venda em Pinheiros com 42 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 678/mês,Isento
0,R$ 380.000,Imóvel 1F41DSZ,Apartamento em São Paulo,Rua Marquês de Lages,"Apartamento à venda em Sacomã com 51 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Posição da unidade,R$ 440/mês,Isento
0,R$ 870.000,Imóvel LVNABP,Apartamento em São Paulo,Rua Gonçalo da Cunha,"Apartamento à venda em Bosque da Saúde com 68 m², 2 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Chuveiro,R$ 650/mês,R$ 230/ano
0,R$ 1.330.000,Imóvel 16HQRB4,Apartamento em São Paulo,Rua Aurélia,"Apartamento à venda em Lapa com 100 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Lavabo,R$ 933/mês,R$ 510/mês
0,R$ 960.000,Imóvel 182DH5F,Apartamento em São Paulo,Rua Tonelero,"Apartamento à venda em Vila Romana com 91 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,3 Banheiros,Indisponivel,R$ 950/mês,R$ 210/ano
0,R$ 755.000,Imóvel MCXDE7,Apartamento em São Paulo,Avenida Mofarrej,"Apartamento à venda em Vila Leopoldina com 70 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Vista da Sala,R$ 790/mês,R$ 422/ano
0,R$ 990.000,Imóvel 1XC2PNJ,Apartamento em São Paulo,Rua Cayowaá,"Apartamento à venda em Sumaré com 64 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Posição da unidade,R$ 750/mês,R$ 238/mês
0,R$ 420.000,Imóvel AFJE5Q,Apartamento em São Paulo,Avenida Vila Ema,"Apartamento à venda em São Lucas com 62 m², 3 quartos, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 450/mês,Isento
0,R$ 600.000,Imóvel 1YC4JH7,Apartamento em São Paulo,Rua Loureiro da Cruz,"Apartamento à venda em Aclimação com 44 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 671/mês,R$ 240/mês
